#,Time of Day,Thread,Module,API,Return Value,Error,Duration
254739,41:29.8,1,IGN_TEAS.EXE,IDirectDrawSurface::Release (  ),1,,0.0000008
254742,41:29.8,1,IGN_TEAS.EXE,"IDirectDrawSurface::QueryInterface ( IUnknown, 0x001afad8 )",S_OK,,0.0000043
254749,41:29.8,1,IGN_TEAS.EXE,"IDirectDrawSurface::QueryInterface ( IUnknown, 0x001afad4 )",S_OK,,0.0000024
254756,41:29.8,1,IGN_TEAS.EXE,IDirectDrawSurface::Release (  ),3,,0.0000015
254759,41:29.8,1,IGN_TEAS.EXE,IDirectDrawSurface::Release (  ),1,,0.0000009
254763,41:29.8,1,IGN_TEAS.EXE,IDirectDrawSurface::ReleaseDC ( 0x34011103 ),DD_OK,,0.0001317
254766,41:29.8,1,IGN_TEAS.EXE,"IDirectDrawSurface::QueryInterface ( IUnknown, 0x001afad8 )",S_OK,,0.0000022
254773,41:29.8,1,IGN_TEAS.EXE,"IDirectDrawSurface::QueryInterface ( IUnknown, 0x001afad4 )",S_OK,,0.000002
254780,41:29.8,1,IGN_TEAS.EXE,IDirectDrawSurface::Release (  ),2,,0.000001
254783,41:29.8,1,IGN_TEAS.EXE,IDirectDrawSurface::Release (  ),3,,0.0000008
254789,41:29.8,1,IGN_TEAS.EXE,IDirectDrawSurface::GetCaps ( 0x001afde4 ),DD_OK,,0.0000014
254790,41:29.8,1,IGN_TEAS.EXE,"IDirectDrawSurface::Flip ( 0x0299ddf0, 0 )",DD_OK,,0.0007105
254793,41:29.8,1,IGN_TEAS.EXE,IDirectDrawSurface::GetClipper ( 0x001afcc0 ),DDERR_NOCLIPPERATTACHED,0x88760238 = ,0.0000005
254794,41:29.8,1,IGN_TEAS.EXE,IDirectDrawSurface::GetClipper ( 0x001afcbc ),DDERR_NOCLIPPERATTACHED,0x88760238 = ,0.0000002
254813,41:29.8,1,IGN_TEAS.EXE,"IDirectDrawPalette::SetEntries ( 0, 0, 256, 0x0043ef80 )",DD_OK,,0.0000018
254816,41:29.8,1,IGN_TEAS.EXE,"PeekMessageA ( 0x001afe24, NULL, 0, 0, PM_NOREMOVE )",TRUE,,0.0005032
254820,41:29.8,1,IGN_TEAS.EXE,"DefWindowProcA ( 0x00080a28, WM_NCHITTEST, 0, 7864480 )",1,,0.000009
254829,41:29.8,1,IGN_TEAS.EXE,"GetMessageA ( 0x001afe24, NULL, 0, 0 )",TRUE,,0.0013508
254833,41:29.8,1,IGN_TEAS.EXE,"DefWindowProcA ( 0x00080a28, WM_NCHITTEST, 0, 7864480 )",1,,0.0000095
254845,41:29.8,1,IGN_TEAS.EXE,SetCursor ( NULL ),NULL,0 = The operation completed successfully. ,0.0003832
254846,41:29.8,1,IGN_TEAS.EXE,TranslateMessage ( 0x001afe24 ),FALSE,,0.0000006
254847,41:29.8,1,IGN_TEAS.EXE,DispatchMessageA ( 0x001afe24 ),0,,0.0000055
254849,41:29.8,1,IGN_TEAS.EXE,"DefWindowProcA ( 0x00080a28, WM_MOUSEMOVE, 0, 7864480 )",0,,0.0000008
254851,41:29.8,1,IGN_TEAS.EXE,"PeekMessageA ( 0x001afe24, NULL, 0, 0, PM_NOREMOVE )",TRUE,,0.0000865
254855,41:29.8,1,IGN_TEAS.EXE,"GetMessageA ( 0x001afe24, NULL, 0, 0 )",TRUE,,0.0000703
254857,41:29.8,1,IGN_TEAS.EXE,TranslateMessage ( 0x001afe24 ),FALSE,,0.0000003
254858,41:29.8,1,IGN_TEAS.EXE,DispatchMessageA ( 0x001afe24 ),0,,0.0019846
254864,41:29.8,1,IGN_TEAS.EXE,"DefWindowProcA ( 0x00080a28, WM_PAINT, 0, 0 )",0,,0.0016184
254872,41:29.8,1,IGN_TEAS.EXE,"DefWindowProcA ( 0x00080a28, WM_NCPAINT, 1, 0 )",0,,0.0003915
254892,41:29.9,1,IGN_TEAS.EXE,"DefWindowProcA ( 0x00080a28, WM_ERASEBKGND, 1929453620, 0 )",1,,0.0002672
254911,41:29.9,1,IGN_TEAS.EXE,"PeekMessageA ( 0x001afe24, NULL, 0, 0, PM_NOREMOVE )",FALSE,,0.0000043
254912,41:29.9,1,IGN_TEAS.EXE,timeGetTime (  ),766672,,0.0000038
254914,41:29.9,1,IGN_TEAS.EXE,"IDirectInputDeviceA::GetDeviceData ( 16, 0x001afc00, 0x001afbfc, 0 )",DI_OK,,0.0000039
254918,41:29.9,1,IGN_TEAS.EXE,"IDirectSoundBuffer::GetCurrentPosition ( 0x0043c7e4, 0x0043c7cc )",DS_OK,,0.0000144
254921,41:29.9,1,IGN_TEAS.EXE,"IDirectSoundBuffer::Lock ( 22744, 440, 0x0043c7d0, 0x0043c7e8, 0x0043c7d4, 0x0043c7ec, 0 )",DS_OK,,0.0000108
254924,41:29.9,1,IGN_TEAS.EXE,"IDirectSoundBuffer::Unlock ( 0x0a166b78, 440, NULL, 0 )",DS_OK,,0.0000086
254927,41:29.9,1,IGN_TEAS.EXE,"IDirectSoundBuffer::GetCurrentPosition ( 0x0043c7e4, 0x0043c7cc )",DS_OK,,0.0000063
254930,41:29.9,1,IGN_TEAS.EXE,"IDirectSoundBuffer::Lock ( 23184, 440, 0x0043c7d0, 0x0043c7e8, 0x0043c7d4, 0x0043c7ec, 0 )",DS_OK,,0.000005
254933,41:29.9,1,IGN_TEAS.EXE,"IDirectSoundBuffer::Unlock ( 0x0a166d30, 440, NULL, 0 )",DS_OK,,0.0000062
254936,41:29.9,1,IGN_TEAS.EXE,"IDirectSoundBuffer::GetCurrentPosition ( 0x0043c7e4, 0x0043c7cc )",DS_OK,,0.0000061
254939,41:29.9,1,IGN_TEAS.EXE,"IDirectSoundBuffer::Lock ( 23624, 440, 0x0043c7d0, 0x0043c7e8, 0x0043c7d4, 0x0043c7ec, 0 )",DS_OK,,0.0000048
254942,41:29.9,1,IGN_TEAS.EXE,"IDirectSoundBuffer::Unlock ( 0x0a166ee8, 440, NULL, 0 )",DS_OK,,0.0000058
254945,41:29.9,1,IGN_TEAS.EXE,"IDirectSoundBuffer::GetCurrentPosition ( 0x0043c7e4, 0x0043c7cc )",DS_OK,,0.0000057
254948,41:29.9,1,IGN_TEAS.EXE,"IDirectSoundBuffer::Lock ( 24064, 440, 0x0043c7d0, 0x0043c7e8, 0x0043c7d4, 0x0043c7ec, 0 )",DS_OK,,0.0000154
254951,41:29.9,1,IGN_TEAS.EXE,"IDirectSoundBuffer::Unlock ( 0x0a1670a0, 440, NULL, 0 )",DS_OK,,0.0000078
254954,41:29.9,1,IGN_TEAS.EXE,"IDirectSoundBuffer::GetCurrentPosition ( 0x0043c7e4, 0x0043c7cc )",DS_OK,,0.0000085
254957,41:29.9,1,IGN_TEAS.EXE,"IDirectSoundBuffer::Lock ( 24504, 440, 0x0043c7d0, 0x0043c7e8, 0x0043c7d4, 0x0043c7ec, 0 )",DS_OK,,0.000007
